,date,token,protocol,start_date,program_name,app_name,token_value,usd_value,price_usd,rank_desc,last_price_usd,last_token_value,net_token_flow,net_price_change,net_dollar_flow,last_price_net_dollar_flow,net_price_stock_change
44987,2022-10-31,AAVE,aave-v3,2022-08-04,Aave V3 - Aave - Liquidity Mining,Aave,164977.02417,13820125.31506,83.77000000205545,92,84.82000000081601,165195.24936,-218.22518999999738,-1.0499999987605548,-18280.724166748332,-18509.86061597785,-173455.01162324953
44989,2022-10-31,AELIN,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,22.12135,32286.11069,1459.5000164998974,92,1571.199953339139,21.64555,0.47579999999999956,-111.69993683924167,694.4301078506505,747.5769377987616,-2417.8065678506478
44993,2022-10-31,DAI,stargate,2022-08-05,Stargate,Stargate Finance,0.0,0.0,,92,,0.0,0.0,,,,
44995,2022-10-31,DAI,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,1643103.68846,1641350.49683,0.9989330000034001,92,0.9993250000002238,1642866.38573,237.3027300001122,-0.0003919999968237109,237.04952798800895,237.14255065741526,-644.0036179879414
44999,2022-10-31,DAI,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,2485.11101,2482.4594,0.9989330013873304,90,0.9993250012681837,2547.73812,-62.6271099999999,-0.00039199988085325543,-62.5602869605144,-62.58483678017258,-0.998713039485297
45001,2022-10-31,DAI,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,832235.56212,831347.56678,0.998933000005746,92,0.9993250000017023,831950.65395,284.9081700000679,-0.00039199999595629365,284.6041729843149,284.7158569858029,-326.1246529842358
45004,2022-10-31,SNX,synthetix,2022-09-27,Synthetix - USDC/SNX: Velo,Synthetix,390668.549018431,978041.0678056505,2.5035060289931566,91,2.4458087932740122,392893.83509446733,-2225.28607603634,0.05769723571914431,-5571.017107591501,-5442.624252319903,22668.888216044095
45005,2022-10-31,DAI,aave-v3,2022-08-04,Aave V3 - Aave - Liquidity Mining,Aave,86666657.34967,86574184.02628,0.9989330000000243,92,0.9993250000000484,94797260.28827,-8130602.938600004,-0.0003920000000241508,-8121927.585264714,-8125114.781616842,-37160.52603529127
45006,2022-10-31,DAI,rubicon,2022-07-15,Rubicon,Rubicon,962998.50765,961970.98824,0.9989329999975727,92,0.9993250000000198,958304.25188,4694.255770000047,-0.00039200000244710154,4689.246999082063,4691.08714735539,-375.6552690820278
45007,2022-10-31,FRAX,stargate,2022-08-05,Stargate,Stargate Finance,0.0,0.0,,92,,0.0,0.0,,,,
45008,2022-10-31,HOP,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,0.0,0.0,,92,,0.0,0.0,,,,
45010,2022-10-31,ETH,aave-v3,2022-08-04,Aave V3 - Aave - Liquidity Mining,Aave,0.0,0.0,,92,,0.0,0.0,,,,
45012,2022-10-31,ETH,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,0.0,0.0,,90,,0.0,0.0,,,,
45014,2022-10-31,ETH,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,0.0,0.0,,92,,0.0,0.0,,,,
45017,2022-10-31,ETH,rubicon,2022-07-15,Rubicon,Rubicon,0.0,0.0,,92,,0.0,0.0,,,,
45018,2022-10-31,ETH,stargate,2022-08-05,Stargate,Stargate Finance,0.0,0.0,,92,,0.0,0.0,,,,
45019,2022-10-31,ETH,xtoken,2022-09-19,Xtoken,Xtoken,0.0,0.0,,92,,0.0,0.0,,,,
45020,2022-10-31,DAI,xtoken,2022-09-19,Xtoken,Xtoken,723402.63456,722630.76395,0.9989330000014868,92,0.9993250000010188,686194.04548,37208.58908000006,-0.00039199999953198894,37168.88751550703,37183.47328240897,-268.9880655070136
45021,2022-10-31,ETH,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,0.0,0.0,,92,,0.0,0.0,,,,
45025,2022-10-31,GYSR,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,71946.63269,5576.5835,0.07751000000275343,92,0.0692799999491141,71972.79783,-26.165139999997336,0.00823000005363933,-2.0280600014718373,-1.8127208978683789,592.3361300014726
45027,2022-10-31,HAN,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,4.89615,32.26566,6.590006433626421,92,6.590006433626421,4.89615,0.0,0.0,0.0,0.0,0.0
45029,2022-10-31,HND,xtoken,2022-09-19,Xtoken,Xtoken,409.85221,14.56424,0.03553534577744499,92,0.03607314939206989,409.85221,0.0,-0.000537803614624896,0.0,0.0,-0.22042000000000195
45030,2022-10-31,HND,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,409.85221,14.56424,0.03553534577744499,92,0.03607314939206989,409.85221,0.0,-0.000537803614624896,0.0,0.0,-0.22042000000000195
45032,2022-10-31,DAI,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,723402.63456,722630.76395,0.9989330000014868,92,0.9993250000010188,686194.04548,37208.58908000006,-0.00039199999953198894,37168.88751550703,37183.47328240897,-268.9880655070136
45035,2022-10-31,SBTC,lyra,2022-08-02,Lyra,Lyra,11.22027,232988.98961,20765.00740267391,92,20952.007108403795,11.79027,-0.5700000000000003,-186.99970572988605,-11836.054219524134,-11942.64405179017,-2204.7770204759036
45036,2022-10-31,OP,rubicon,2022-07-15,Rubicon,Rubicon,783220.80594,820815.40463,1.0480000000062306,92,1.0829999999913336,778879.04225,4341.763689999934,-0.03499999998510295,4550.168347146983,4702.130076232301,-27260.766467147
45040,2022-10-31,LINK,aave-v3,2022-08-04,Aave V3 - Aave - Liquidity Mining,Aave,41627.97872,323865.67444,7.779999999961563,92,7.590000000669247,41688.66519,-60.686470000000554,0.1899999992923167,-472.1407365976717,-460.6103073406184,7920.846356597628
45046,2022-10-31,LUSD,stargate,2022-08-05,Stargate,Stargate Finance,0.0,0.0,,92,,0.0,0.0,,,,
45047,2022-10-31,L2DAO,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,0.0,0.0,,92,,0.0,0.0,,,,
45049,2022-10-31,LYRA,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,8513374.36822,1227475.34316,0.14418200000015316,92,0.14506099999945782,8174616.37266,338757.9955599997,-0.0008789999993046582,48842.805315883765,49140.57359374545,-7185.487785883987
45051,2022-10-31,OP,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,65869.19768,69030.91917,1.0480000000206469,92,1.0830000000522548,75973.73441,-10104.536730000007,-0.03500000003160797,-10589.554493248634,-10943.21327911802,-2659.0807067513756
45053,2022-10-31,OP,aave-v3,2022-08-04,Aave V3 - Aave - Liquidity Mining,Aave,0.0,0.0,,92,,0.0,0.0,,,,
45055,2022-10-31,MNYE,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,1.22387,124.06367,101.36997393514017,92,101.27962504142535,1.26734,-0.0434699999999999,0.09034889371481825,-4.406552766960533,-4.402625300550749,0.11450276696053775
45056,2022-10-31,MAI,stargate,2022-08-05,Stargate,Stargate Finance,0.0,0.0,,92,,0.0,0.0,,,,
45059,2022-10-31,SNX,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,390668.549018431,978041.0678056505,2.5035060289931566,91,2.4458087932740122,392893.83509446733,-2225.28607603634,0.05769723571914431,-5571.017107591501,-5442.624252319903,22668.888216044095
45062,2022-10-31,OP,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,12.28645,12.8762,1.04800003255619,90,1.083000606945424,12.1922,0.09425000000000061,-0.035000574389234096,0.09877400306842155,0.10207280720460689,-0.4267340030684199
